Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
666	-272.1302	-363.6908	91.56057	0.545021	0.416954	0.0296066	0.00841826	4.876959	1.392584	0.5584392	0.3061271
672	-266.3946	-360.2615	93.86695	0.402807	0.406921	0.037369	0.152903	0.5663229	1.471452	0.5025477	0.892081
678	-272.6895	-365.0827	92.39322	0.264237	0.607769	0.116765	0.0112284	0.2344494	0.9661576	0.622937	3.995695
684	-259.4375	-353.9161	94.47866	0.309981	0.46405	0.206146	0.0198234	0.1231682	1.149248	0.4294758	0.6570995
690	-276.691	-369.0129	92.32194	0.412556	0.0787751	0.137946	0.370723	0.8421688	0.4218657	1.396402	2.824636
696	-263.1238	-357.2046	94.08082	0.72741	0.0485143	0.084955	0.139121	1.035817	0.3693647	0.8541244	1.120913
702	-272.8561	-365.3063	92.4502	0.395781	0.459984	0.0735264	0.0707084	1.035817	0.4712621	2.058257	1.120913
708	-278.9	-368.1365	89.23649	0.425498	0.323104	0.104863	0.146535	9.676954	0.615372	1.909047	0.2370746
714	-269.6407	-363.3497	93.70904	0.308742	0.402394	0.227926	0.0609378	0.7006927	1.317911	0.5187235	1.060196
720	-268.4948	-363.0795	94.58473	0.211169	0.489189	0.0924511	0.207191	0.341042	1.530997	0.4428573	0.2370826
726	-262.3319	-356.9006	94.56866	0.417705	0.237293	0.0504889	0.294513	0.1913389	1.530997	0.6317517	0.2370826
732	-260.1428	-353.5144	93.37159	0.371052	0.429237	0.0342293	0.165482	0.3417735	1.386269	0.5193265	1.752309
738	-270.8982	-362.4359	91.53763	0.381178	0.240068	0.0442453	0.334509	1.3174	1.51174	0.4574306	2.811876
744	-265.8732	-360.3024	94.42921	0.517902	0.0481439	0.387425	0.0465291	0.5163608	1.184162	0.5021967	0.6786399
750	-268.6553	-362.5733	93.918	0.491469	0.110808	0.394475	0.00324822	1.303525	1.189074	0.4600808	0.3861778
756	-261.5847	-355.6534	94.06873	0.231752	0.36892	0.398343	0.000984294	0.6701145	0.5050335	1.30885	0.8921083
762	-270.0859	-361.5551	91.46918	0.220835	0.594902	0.182456	0.00180743	0.4484905	0.4857627	1.671143	4.355538
768	-267.0463	-356.5199	89.47356	0.337577	0.370346	0.289315	0.00276291	4.360957	0.589627	1.43997	3.166137
774	-265.3589	-358.0717	92.71272	0.521487	0.0462877	0.306457	0.125769	1.034641	0.5554902	1.68716	1.332225
780	-266.4773	-357.9917	91.51437	0.390154	0.0298697	0.490378	0.0895982	1.231488	0.6628937	1.603813	2.674213
786	-271.791	-363.099	91.30801	0.540451	0.186075	0.149371	0.124103	2.013789	0.5651908	1.769107	1.849804
792	-268.0943	-359.2797	91.18546	0.555167	0.163912	0.153438	0.127483	3.22681	0.4887517	1.517298	1.552624
798	-274.3054	-367.3185	93.01314	0.130208	0.368624	0.242753	0.258416	0.1637981	0.2484066	1.88513	1.778967
804	-270.8357	-364.3659	93.53013	0.0653278	0.349855	0.28327	0.301547	0.256307	0.4976553	1.156736	2.132313
810	-262.5752	-357.4784	94.90324	0.0731229	0.568827	0.189956	0.168094	0.1349302	0.9298305	0.8649688	0.2719107
816	-264.4727	-358.926	94.45327	0.0595742	0.589561	0.15476	0.196105	0.5615844	1.254026	0.4501612	0.5398692
822	-268.217	-360.353	92.13601	0.425679	0.133695	0.35924	0.0813859	1.807884	0.5954539	0.855634	2.399488
828	-264.1714	-357.3592	93.18771	0.357792	0.379357	0.138892	0.12396	0.1288806	1.027417	0.9890787	1.904345
834	-262.1221	-354.6924	92.57028	0.0376319	0.568477	0.208134	0.185758	0.116969	1.302531	0.6153127	2.713533
840	-254.8578	-349.5011	94.64331	0.0579759	0.449103	0.0997233	0.393198	0.2547243	1.3955	0.3295174	0.1783966
846	-264.327	-358.014	93.68704	0.338274	0.415149	0.232771	0.0138061	0.7444918	1.45725	0.465663	0.8956753
852	-264.7125	-357.3278	92.61529	0.378179	0.29998	0.306407	0.0154348	2.834705	1.320219	0.3417844	0.3398769
858	-259.7203	-352.601	92.8807	0.184064	0.467955	0.329778	0.0182037	2.126978	1.202427	0.6079938	0.722152
864	-259.7352	-350.0478	90.31264	0.0171769	0.906474	0.0731192	0.00323019	2.578546	1.251823	0.6079938	3.684548
870	-275.1394	-367.9661	92.82673	0.719078	0.0200162	0.251398	0.00950751	0.9602611	1.071369	0.9898918	1.687618
